label,seed,atom_index,element,V_vor_A3
Ta-Ti,0,58,Ta,17.892233384226873
Ta-Ti,0,59,Ti,17.709365410522317
Ta-Ti,0,60,Ti,17.800505308390452
Ta-Ti,0,61,Ta,17.825083809586353
Ta-Ti,0,62,Ta,17.727454933310995
Ta-Ti,0,63,Ti,17.746439337169004
Ta-Ti,0,64,Ta,18.036565845576852
Ta-Ti,0,65,Ta,17.752773835430098
Ta-Ti,0,66,Ta,17.943165022582832
Ta-Ti,0,67,Ta,17.886197301821486
Ta-Ti,0,68,Ta,17.873088597775755
Ta-Ti,0,69,Ti,17.68847132163539
Ta-Ti,0,70,Ti,17.635798605182025
Ta-Ti,0,71,Ti,17.675648062601038
Ta-Ti,0,72,Ta,17.753755172089082
Ta-Ti,0,73,Ti,17.701216914987167
Ta-Ti,0,74,Ta,17.715113982953365
Ta-Ti,0,75,Ta,17.841305142000802
Ta-Ti,0,76,Ti,17.86083477454714
Ta-Ti,0,77,Ti,17.569763832703597
Ta-Ti,0,78,Ti,17.732622250683775
Ta-Ti,0,79,Ta,17.809275112176476
Ta-Ti,0,80,Ta,17.89667823168945
Ta-Ti,0,81,Ta,17.93181411914654
Ta-Ti,0,82,Ti,17.785228777494368
Ta-Ti,0,83,Ta,17.98236753686302
Ta-Ti,0,84,Ta,17.84993043524361
Ta-Ti,0,85,Ti,17.752503351854998
Ta-Ti,0,86,Ta,17.87691436326126
Ta-Ti,0,87,Ta,17.840043767724982
Ta-Ti,0,88,Ta,17.92784864759907
Ta-Ti,0,89,Ti,17.763897556494413
Ta-Ti,0,90,Ti,17.76269017165133
Ta-Ti,0,91,Ti,17.728614004304546
Ta-Ti,0,92,Ta,17.84073748229306
Ta-Ti,0,93,Ta,17.72862678868001
Ta-Ti,0,94,Ta,17.767156591412355
Ta-Ti,0,95,Ti,17.62016428309302
Ta-Ti,0,96,Ta,17.881816248610267
Ta-Ti,0,97,Ti,17.803187577843932
Ta-Ti,0,98,Ti,17.74294192444349
Ta-Ti,0,99,Ta,17.82519324183853
Ta-Ti,0,100,Ta,17.710967998867257
Ta-Ti,0,101,Ta,17.64881305366376
Ta-Ti,0,102,Ti,17.58817306605082
Ta-Ti,0,103,Ta,17.689303525650562
Ta-Ti,0,104,Ti,17.613099813712168
Ta-Ti,0,105,Ta,17.662531830145454
Ta-Ti,0,106,Ti,17.73230826642309
Ta-Ti,0,107,Ti,17.628406185814406
Ta-Ti,0,108,Ta,17.821342042320943
Ta-Ti,0,109,Ti,17.554363751431666
Ta-Ti,0,110,Ti,17.568178784359574
Ta-Ti,0,111,Ta,17.847915480719234
Ta-Ti,0,112,Ti,17.61373030694927
Ta-Ti,0,113,Ti,17.6339815696837
Ta-Ti,0,114,Ta,17.867099427537955
Ta-Ti,0,115,Ti,17.661834326014937
Ta-Ti,0,116,Ti,17.81466159410035
Ta-Ti,0,117,Ti,17.736477198231093
Ta-Ti,0,118,Ti,17.62004262083006
Ta-Ti,0,119,Ta,17.773004038461053
Ta-Ti,0,120,Ta,17.832968473918378
Ta-Ti,0,121,Ta,17.77407188624906
Ta-Ti,0,122,Ta,17.831959506683063
Ta-Ti,0,123,Ta,17.717127604890187
Ta-Ti,0,124,Ti,17.728936340980912
Ta-Ti,0,125,Ta,17.873606675259264
Ta-Ti,0,126,Ti,17.598677913876454
Ta-Ti,0,127,Ti,17.77542622772626
Ta-Ti,1,0,Ti,17.727936044277698
Ta-Ti,1,1,Ta,17.931060139843456
Ta-Ti,1,2,Ti,17.553765418380298
Ta-Ti,1,3,Ta,17.88499955900202
Ta-Ti,1,4,Ti,17.715676903281086
Ta-Ti,1,5,Ti,17.783986938122297
Ta-Ti,1,6,Ti,17.59274410094222
Ta-Ti,1,7,Ta,17.844451079264157
Ta-Ti,1,8,Ta,17.759236370246146
Ta-Ti,1,9,Ta,17.722050502083118
Ta-Ti,1,10,Ti,17.529559064789627
Ta-Ti,1,11,Ti,17.68878521490112
Ta-Ti,1,12,Ti,17.59995680760054
Ta-Ti,1,13,Ti,17.56206784017736
Ta-Ti,1,14,Ta,17.82066521690007
Ta-Ti,1,15,Ti,17.598631519480268
Ta-Ti,1,16,Ta,17.888503397498067
Ta-Ti,1,17,Ti,17.7321596279064
Ta-Ti,1,18,Ta,17.80740364399112
Ta-Ti,1,19,Ta,17.795153147728676
Ta-Ti,1,20,Ta,17.774736287834124
Ta-Ti,1,21,Ta,17.85651439545916
Ta-Ti,1,22,Ta,17.84564727876878
Ta-Ti,1,23,Ta,17.79318798595357
Ta-Ti,1,24,Ta,17.992463300685408
Ta-Ti,1,25,Ta,17.863493674453164
Ta-Ti,1,26,Ti,17.724140040641895
Ta-Ti,1,27,Ta,17.852600416660696
Ta-Ti,1,28,Ta,17.810726717096358
Ta-Ti,1,29,Ta,17.862736533766345
Ta-Ti,1,30,Ti,17.78604136801833
Ta-Ti,1,31,Ti,17.823798689829225
Ta-Ti,1,32,Ti,17.683174774627208
Ta-Ti,1,33,Ti,17.6096370301379
Ta-Ti,1,34,Ta,17.855373372614263
Ta-Ti,1,35,Ti,17.60745279407396
Ta-Ti,1,36,Ta,17.817772387996474
Ta-Ti,1,37,Ta,17.786603990444682
Ta-Ti,1,38,Ti,17.802700146682746
Ta-Ti,1,39,Ta,17.926242785856097
Ta-Ti,1,40,Ta,17.77826246597021
Ta-Ti,1,41,Ti,17.72711266216874
Ta-Ti,1,42,Ti,17.83222574606553
Ta-Ti,1,43,Ti,17.816180979644184
Ta-Ti,1,44,Ta,17.908875952021642
Ta-Ti,1,45,Ta,17.982072774942413
Ta-Ti,1,46,Ta,17.92443862745929
Ta-Ti,1,47,Ta,17.92817327655114
Ta-Ti,1,48,Ti,17.69799254274649
Ta-Ti,1,49,Ta,17.791014566079706
Ta-Ti,1,50,Ti,17.830941553774295
Ta-Ti,1,51,Ti,17.743167743891956
Ta-Ti,1,52,Ti,17.806055164700243
Ta-Ti,1,53,Ta,18.04117407074594
Ta-Ti,1,54,Ti,17.752734412177706
Ta-Ti,1,55,Ta,17.95588304639474
Ta-Ti,1,56,Ti,17.769913829707153
Ta-Ti,1,57,Ti,17.68003143566223
Ta-Ti,1,58,Ta,17.80908305200602
Ta-Ti,1,59,Ta,17.694031611005947
Ta-Ti,1,60,Ti,17.748068563988905
Ta-Ti,1,61,Ta,17.925551162844695
Ta-Ti,1,62,Ta,17.875218500893443
Ta-Ti,1,63,Ta,17.91576087982183
Ta-Ti,1,64,Ti,17.72568197962249
Ta-Ti,1,65,Ti,17.724167567526074
Ta-Ti,1,66,Ta,17.831797477280826
Ta-Ti,1,67,Ti,17.711901550245177
Ta-Ti,1,68,Ta,17.91558631125125
Ta-Ti,1,69,Ti,17.50573266078914
Ta-Ti,1,70,Ta,17.728795697282578
Ta-Ti,1,71,Ti,17.678913279680057
Ta-Ti,1,72,Ti,17.672293505617397
Ta-Ti,1,73,Ti,17.782164611540544
Ta-Ti,1,74,Ti,17.69594999058305
Ta-Ti,1,75,Ta,17.964261079927798
Ta-Ti,1,76,Ti,17.549893553278
Ta-Ti,1,77,Ti,17.679903754406183
Ta-Ti,1,78,Ti,17.56417999382058
Ta-Ti,1,79,Ta,17.833185803156272
Ta-Ti,1,80,Ta,17.77767610687106
Ta-Ti,1,81,Ta,17.741511239198765
Ta-Ti,1,82,Ti,17.83106337569536
Ta-Ti,1,83,Ta,17.808117371304096
Ta-Ti,1,84,Ti,17.69348467682933
Ta-Ti,1,85,Ti,17.68302422517997
Ta-Ti,1,86,Ti,17.771016903889965
Ta-Ti,1,87,Ti,17.789341447071635
Ta-Ti,1,88,Ta,17.88994729480666
Ta-Ti,1,89,Ta,17.861275210102217
Ta-Ti,1,90,Ta,17.82966020587336
Ta-Ti,1,91,Ti,17.750179252770632
Ta-Ti,1,92,Ta,17.863792008738198
Ta-Ti,1,93,Ti,17.703823754940455
Ta-Ti,1,94,Ta,17.939814161614386
Ta-Ti,1,95,Ta,17.826418969828797
Ta-Ti,1,96,Ta,17.95784519434168
Ta-Ti,1,97,Ti,17.641971303247892
Ta-Ti,1,98,Ti,17.75463844153016
Ta-Ti,1,99,Ti,17.773723840427184
Ta-Ti,1,100,Ta,18.140446668750467
Ta-Ti,1,101,Ta,17.765645652947704
Ta-Ti,1,102,Ta,17.83741256722504
Ta-Ti,1,103,Ti,17.64786079854203
Ta-Ti,1,104,Ta,17.898916517696982
Ta-Ti,1,105,Ti,17.590057897496294
Ta-Ti,1,106,Ti,17.614831906051307
Ta-Ti,1,107,Ta,17.739005989386623
Ta-Ti,1,108,Ta,17.67393791830689
Ta-Ti,1,109,Ti,17.674234995132995
Ta-Ti,1,110,Ta,17.87735034322023
Ta-Ti,1,111,Ta,17.81269256505536
Ta-Ti,1,112,Ti,17.69472872952018
Ta-Ti,1,113,Ti,17.634085940988975
Ta-Ti,1,114,Ta,17.58815347683239
Ta-Ti,1,115,Ta,17.805143678982567
Ta-Ti,1,116,Ti,17.687023567467733
Ta-Ti,1,117,Ti,17.797557565046937
Ta-Ti,1,118,Ta,17.863443207992475
Ta-Ti,1,119,Ta,17.922529020253492
Ta-Ti,1,120,Ta,17.79805079011699
Ta-Ti,1,121,Ti,17.736507956382102
Ta-Ti,1,122,Ti,17.53808984700103
Ta-Ti,1,123,Ti,17.755347604113947
Ta-Ti,1,124,Ta,17.887828341232208
Ta-Ti,1,125,Ti,17.78723573954721
Ta-Ti,1,126,Ti,17.72725690804771
Ta-Ti,1,127,Ti,17.758716663022312
Ta-Ti,2,0,Ti,17.615946733755177
Ta-Ti,2,1,Ti,17.739322565345553
Ta-Ti,2,2,Ti,17.678804042992695
Ta-Ti,2,3,Ta,17.8347632901948
Ta-Ti,2,4,Ti,17.670242170273024
Ta-Ti,2,5,Ti,17.800088581041205
Ta-Ti,2,6,Ta,17.743275895951783
Ta-Ti,2,7,Ta,17.771027809022478
Ta-Ti,2,8,Ti,17.729533569021587
Ta-Ti,2,9,Ta,17.7209307596745
Ta-Ti,2,10,Ta,17.744029421950064
Ta-Ti,2,11,Ti,17.77763615163742
Ta-Ti,2,12,Ta,17.998267804278814
Ta-Ti,2,13,Ti,17.716418939032973
Ta-Ti,2,14,Ta,17.86318929886028
Ta-Ti,2,15,Ti,17.653669366522273
Ta-Ti,2,16,Ta,17.706024927158698
Ta-Ti,2,17,Ti,17.566938904683568
Ta-Ti,2,18,Ta,17.81844849763227
Ta-Ti,2,19,Ta,17.774498202368086
Ta-Ti,2,20,Ta,17.825515527448616
Ta-Ti,2,21,Ti,17.695327054441417
Ta-Ti,2,22,Ti,17.567917106865675
Ta-Ti,2,23,Ta,17.797885498789906
Ta-Ti,2,24,Ti,17.54332319864984
Ta-Ti,2,25,Ti,17.724950552151462
Ta-Ti,2,26,Ti,17.72169772093845
Ta-Ti,2,27,Ta,18.091535832838165
Ta-Ti,2,28,Ti,17.66559487717199
Ta-Ti,2,29,Ta,17.731251041251884
Ta-Ti,2,30,Ti,17.614424068328866
Ta-Ti,2,31,Ta,17.73781997810995
Ta-Ti,2,32,Ta,17.873568026091938
Ta-Ti,2,33,Ti,17.767400640491267
Ta-Ti,2,34,Ti,17.831330605026878
Ta-Ti,2,35,Ta,18.051175419784308
Ta-Ti,2,36,Ta,17.787881845908746
Ta-Ti,2,37,Ta,17.960347359377675
Ta-Ti,2,38,Ti,17.670458752994286
Ta-Ti,2,39,Ti,17.716250054120707
Ta-Ti,2,40,Ta,17.795979494178003
Ta-Ti,2,41,Ta,17.814893915973425
Ta-Ti,2,42,Ti,17.68086908363541
Ta-Ti,2,43,Ta,17.944626111522343
Ta-Ti,2,44,Ta,17.856401472886215
Ta-Ti,2,45,Ti,17.75026380298562
Ta-Ti,2,46,Ti,17.641416672831475
Ta-Ti,2,47,Ti,17.657026520301784
Ta-Ti,2,48,Ta,17.792804082059146
Ta-Ti,2,49,Ti,17.72559443353067
Ta-Ti,2,50,Ta,17.924430987620816
Ta-Ti,2,51,Ti,17.781376105649706
Ta-Ti,2,52,Ta,18.030971699849307
Ta-Ti,2,53,Ti,17.600972885967284
Ta-Ti,2,54,Ta,17.875625582766997
Ta-Ti,2,55,Ta,17.765749712500337
Ta-Ti,2,56,Ti,17.62420655107332
Ta-Ti,2,57,Ta,17.7653806419232
Ta-Ti,2,58,Ta,17.879572122800738
Ta-Ti,2,59,Ta,17.950520621213748
Ta-Ti,2,60,Ta,17.83364004373791
Ta-Ti,2,61,Ti,17.580046432487414
Ta-Ti,2,62,Ta,17.682147234162706
Ta-Ti,2,63,Ti,17.623826657377005
Ta-Ti,2,64,Ta,17.98032427152373
Ta-Ti,2,65,Ti,17.685549352431597
Ta-Ti,2,66,Ta,17.85921248310725
Ta-Ti,2,67,Ta,17.81242612108353
Ta-Ti,2,68,Ta,17.912884879294463
Ta-Ti,2,69,Ta,17.957914399128036
Ta-Ti,2,70,Ta,17.935925199608352
Ta-Ti,2,71,Ta,17.728256357079886
Ta-Ti,2,72,Ta,17.79576056733857
Ta-Ti,2,73,Ti,17.74141904880108
Ta-Ti,2,74,Ti,17.761412088996426
Ta-Ti,2,75,Ti,17.807457861054253
Ta-Ti,2,76,Ti,17.715690716652166
Ta-Ti,2,77,Ta,17.76813388493923
Ta-Ti,2,78,Ti,17.614252945987886
Ta-Ti,2,79,Ta,17.780953809109533
Ta-Ti,2,80,Ti,17.649644100615436
Ta-Ti,2,81,Ti,17.679379486851857
Ta-Ti,2,82,Ta,17.91112650877368
Ta-Ti,2,83,Ta,17.782597519496754
Ta-Ti,2,84,Ta,17.831304451999415
Ta-Ti,2,85,Ti,17.817489703526697
Ta-Ti,2,86,Ta,17.704102735889865
Ta-Ti,2,87,Ta,17.99972829436447
Ta-Ti,2,88,Ti,17.571403767071615
Ta-Ti,2,89,Ta,17.72108622979982
Ta-Ti,2,90,Ti,17.720418817563203
Ta-Ti,2,91,Ta,17.94841634716441
Ta-Ti,2,92,Ti,17.704687393152536
Ta-Ti,2,93,Ti,17.797620507109425
Ta-Ti,2,94,Ti,17.727007478408392
Ta-Ti,2,95,Ti,17.65669739323147
Ta-Ti,2,96,Ta,17.71509228761983
Ta-Ti,2,97,Ta,17.764361217938372
Ta-Ti,2,98,Ta,17.87223740840209
Ta-Ti,2,99,Ti,17.718942644383308
Ta-Ti,2,100,Ta,17.86580849096741
Ta-Ti,2,101,Ti,17.682809754709528
Ta-Ti,2,102,Ti,17.868350802467194
Ta-Ti,2,103,Ti,17.649999677472977
Ta-Ti,2,104,Ti,17.670987142642353
Ta-Ti,2,105,Ti,17.736215012553306
Ta-Ti,2,106,Ta,17.858724729100103
Ta-Ti,2,107,Ta,17.82514318832735
Ta-Ti,2,108,Ta,17.873584536556713
Ta-Ti,2,109,Ta,17.744606324610626
Ta-Ti,2,110,Ta,17.729049205012604
Ta-Ti,2,111,Ti,17.693129099160434
Ta-Ti,2,112,Ti,17.580357766392858
Ta-Ti,2,113,Ti,17.534691285208844
Ta-Ti,2,114,Ti,17.846041764332085
Ta-Ti,2,115,Ti,17.707239020285975
Ta-Ti,2,116,Ta,17.80961104300253
Ta-Ti,2,117,Ti,17.69334545269108
Ta-Ti,2,118,Ti,17.562293224974876
Ta-Ti,2,119,Ta,17.903753419802353
Ta-Ti,2,120,Ti,17.55531465119515
Ta-Ti,2,121,Ta,17.718203792021527
Ta-Ti,2,122,Ta,17.753906919463255
Ta-Ti,2,123,Ta,17.975706445531657
Ta-Ti,2,124,Ti,17.811749368260543
Ta-Ti,2,125,Ti,17.620588973336222
Ta-Ti,2,126,Ti,17.794477169216574
Ta-Ti,2,127,Ti,17.616950656170882
Ta-Zr,0,0,Zr,20.821409655249543
Ta-Zr,0,1,Ta,20.486550747845264
Ta-Zr,0,2,Zr,20.5904049339952
Ta-Zr,0,3,Ta,20.029368467042335
Ta-Zr,0,4,Zr,20.619811756600505
Ta-Zr,0,5,Zr,21.240772697330897
Ta-Zr,0,6,Zr,21.565304827875956
Ta-Zr,0,7,Zr,21.319220670251823
Ta-Zr,0,8,Zr,21.025070737854218
Ta-Zr,0,9,Zr,20.449624285758038
Ta-Zr,0,10,Zr,21.134856239246385
Ta-Zr,0,11,Ta,19.99890574732083
Ta-Zr,0,12,Zr,20.680499108350084
Ta-Zr,0,13,Ta,21.194977773111752
Ta-Zr,0,14,Ta,21.06920199335981
Ta-Zr,0,15,Zr,21.34814559546155
Ta-Zr,0,16,Ta,20.156468746275603
Ta-Zr,0,17,Ta,19.418434318375166
Ta-Zr,0,18,Ta,19.783033241495215
Ta-Zr,0,19,Ta,19.75366232529777
Ta-Zr,0,20,Zr,21.20096968629485
Ta-Zr,0,21,Zr,21.320165927797927
Ta-Zr,0,22,Zr,21.349941646130436
Ta-Zr,0,23,Zr,20.984800293652327
Ta-Zr,0,24,Zr,20.606470032701584
Ta-Zr,0,25,Ta,19.927409314138327
Ta-Zr,0,26,Ta,19.793056413584413
Ta-Zr,0,27,Zr,20.241492222986246
Ta-Zr,0,28,Ta,20.5234446568759
Ta-Zr,0,29,Zr,21.367341920841962
Ta-Zr,0,30,Zr,21.442101447829927
Ta-Zr,0,31,Ta,20.881757274889907
Ta-Zr,0,32,Ta,20.162916472312872
Ta-Zr,0,33,Zr,19.866540439119735
Ta-Zr,0,34,Ta,19.631531331743577
Ta-Zr,0,35,Ta,19.455167592397363
Ta-Zr,0,36,Ta,20.216360249551467
Ta-Zr,0,37,Zr,21.03147581705654
Ta-Zr,0,38,Zr,21.227587268340258
Ta-Zr,0,39,Ta,20.752378159166252
Ta-Zr,0,40,Zr,21.01209195536735
Ta-Zr,0,41,Ta,19.98650285872956
Ta-Zr,0,42,Zr,20.14732609248327
Ta-Zr,0,43,Ta,19.69423755939044
Ta-Zr,0,44,Ta,20.119892738173036
Ta-Zr,0,45,Zr,21.156514718106234
Ta-Zr,0,46,Zr,21.603857591614016
Ta-Zr,0,47,Zr,20.59806037125361
Ta-Zr,0,48,Ta,19.913541335989095
Ta-Zr,0,49,Ta,19.16652621654857
Ta-Zr,0,50,Ta,19.219478737711132
Ta-Zr,0,51,Ta,19.493233734604683
Ta-Zr,0,52,Zr,20.50481479202451
Ta-Zr,0,53,Ta,19.78130922938395
Ta-Zr,0,54,Zr,21.21537320532079
Ta-Zr,0,55,Ta,19.42864531085625
Ta-Zr,0,56,Zr,20.097981895172108
Ta-Zr,0,57,Zr,20.51289049478246
Ta-Zr,0,58,Ta,19.66247014091414
Ta-Zr,0,59,Zr,20.20428419759511
Ta-Zr,0,60,Zr,20.365201143958252
Ta-Zr,0,61,Ta,20.09987102973073
Ta-Zr,0,62,Ta,20.514234905239196
Ta-Zr,0,63,Zr,20.471152548421173
Ta-Zr,0,64,Ta,19.89648337841135
Ta-Zr,0,65,Ta,20.006442276336262
Ta-Zr,0,66,Ta,19.802347464311293
Ta-Zr,0,67,Ta,19.56632646549555
Ta-Zr,0,68,Ta,19.777970753970095
Ta-Zr,0,69,Zr,21.002691674441916
Ta-Zr,0,70,Zr,21.062801219954526
Ta-Zr,0,71,Zr,20.87068693116205
Ta-Zr,0,72,Ta,20.008845266263908
Ta-Zr,0,73,Zr,20.310352340975736
Ta-Zr,0,74,Ta,19.834177472948973
Ta-Zr,0,75,Ta,19.909915906024768
Ta-Zr,0,76,Zr,20.309071468355615
Ta-Zr,0,77,Zr,21.57569532441409
Ta-Zr,0,78,Zr,21.45826042353386
Ta-Zr,0,79,Ta,20.52992083660307
Ta-Zr,0,80,Ta,19.18090662521947
Ta-Zr,0,81,Ta,19.549260651953208
Ta-Zr,0,82,Zr,19.503738040535445
Ta-Zr,0,83,Ta,19.945149780788565
Ta-Zr,0,84,Ta,19.94240463206564
Ta-Zr,0,85,Zr,20.65886623525136
Ta-Zr,0,86,Ta,20.00622071692801
Ta-Zr,0,87,Ta,19.704935340261045
Ta-Zr,0,88,Ta,19.644660141319008
Ta-Zr,0,89,Zr,20.35383926617367
Ta-Zr,0,90,Zr,20.169897170690845
Ta-Zr,0,91,Zr,20.294344124361338
Ta-Zr,0,92,Ta,19.718108490529815
Ta-Zr,0,93,Ta,20.493310355083004
Ta-Zr,0,94,Ta,19.779616998893196
Ta-Zr,0,95,Zr,20.868126540406077
Ta-Zr,0,96,Ta,20.307479700631117
Ta-Zr,0,97,Zr,20.778947218059024
Ta-Zr,0,98,Zr,20.291055059869088
Ta-Zr,0,99,Ta,20.150628992848247
Ta-Zr,0,100,Ta,19.769036278025037
Ta-Zr,0,101,Ta,20.45628964580126
Ta-Zr,0,102,Zr,21.21690519644606
Ta-Zr,0,103,Ta,20.72993758771281
Ta-Zr,0,104,Zr,20.821988967776075
Ta-Zr,0,105,Ta,20.62486709373073
Ta-Zr,0,106,Zr,20.63226973256321
Ta-Zr,0,107,Zr,20.88480151739099
Ta-Zr,0,108,Ta,20.36588228045666
Ta-Zr,0,109,Zr,21.52367895277743
Ta-Zr,0,110,Zr,21.377599517889255
Ta-Zr,0,111,Ta,20.382267338777183
Ta-Zr,0,112,Zr,20.185878367072426
Ta-Zr,0,113,Zr,20.044348708144437
Ta-Zr,0,114,Ta,20.157790230753562
Ta-Zr,0,115,Zr,20.57648874042399
Ta-Zr,0,116,Zr,21.19795939493538
Ta-Zr,0,117,Zr,21.66864740440625
Ta-Zr,0,118,Zr,21.48580484893843
Ta-Zr,0,119,Ta,20.61497674698727
Ta-Zr,0,120,Ta,19.892364157937326
Ta-Zr,0,121,Ta,20.256894297847502
Ta-Zr,0,122,Ta,20.07358153476461
Ta-Zr,0,123,Ta,20.063460798460426
Ta-Zr,0,124,Zr,20.601617484859734
Ta-Zr,0,125,Ta,20.57902932517689
Ta-Zr,0,126,Zr,21.358437831164192
Ta-Zr,0,127,Zr,20.877260746114874
Ta-Zr,1,0,Zr,21.090501035312986
Ta-Zr,1,1,Ta,20.227844249612062
Ta-Zr,1,2,Zr,21.495522038001663
Ta-Zr,1,3,Ta,20.428596791475798
Ta-Zr,1,4,Zr,20.896180592591435
Ta-Zr,1,5,Zr,20.401319053452312
Ta-Zr,1,6,Zr,21.284352308708076
Ta-Zr,1,7,Ta,19.989601136826703
Ta-Zr,1,8,Ta,19.895115937303974
Ta-Zr,1,9,Ta,20.58684159899531
Ta-Zr,1,10,Zr,21.28288842422549
Ta-Zr,1,11,Zr,20.89549858967902
Ta-Zr,1,12,Zr,21.004265178790753
Ta-Zr,1,13,Zr,20.908483872375854
Ta-Zr,1,14,Ta,20.042263794995765
Ta-Zr,1,15,Zr,19.949113846767744
Ta-Zr,1,16,Ta,19.694500593041504
Ta-Zr,1,17,Zr,20.509454038000243
Ta-Zr,1,18,Ta,20.13188151835932
Ta-Zr,1,19,Ta,19.85522219316037
Ta-Zr,1,20,Ta,19.967819967749843
Ta-Zr,1,21,Ta,19.930943339937436
Ta-Zr,1,22,Ta,19.868352848369423
Ta-Zr,1,23,Ta,19.81666682561326
Ta-Zr,1,24,Ta,20.310963084588742
Ta-Zr,1,25,Ta,20.422112366872614
Ta-Zr,1,26,Zr,20.634913725108227
Ta-Zr,1,27,Ta,19.663517098442433
Ta-Zr,1,28,Ta,20.02357187716097
Ta-Zr,1,29,Ta,20.206533340522135
Ta-Zr,1,30,Zr,20.40454420250162
Ta-Zr,1,31,Zr,20.713932504820978
Ta-Zr,1,32,Zr,20.7689139021038
Ta-Zr,1,33,Zr,21.446687746508196
Ta-Zr,1,34,Ta,19.90266352190156
Ta-Zr,1,35,Zr,20.716465293358027
Ta-Zr,1,36,Ta,19.539071648103402
Ta-Zr,1,37,Ta,19.79993934536959
Ta-Zr,1,38,Zr,20.13291821846879
Ta-Zr,1,39,Ta,20.04236732366723
Ta-Zr,1,40,Ta,20.00592381141835
Ta-Zr,1,41,Zr,21.395818957545075
Ta-Zr,1,42,Zr,21.075443140944206
Ta-Zr,1,43,Zr,21.57963228726808
Ta-Zr,1,44,Ta,20.322440544138004
Ta-Zr,1,45,Ta,20.429489932449897
Ta-Zr,1,46,Ta,19.6196110708353
Ta-Zr,1,47,Ta,20.043928282496747
Ta-Zr,1,48,Zr,20.650381339554777
Ta-Zr,1,49,Ta,20.19511797126143
Ta-Zr,1,50,Zr,21.356596092744763
Ta-Zr,1,51,Zr,20.58979175008244
Ta-Zr,1,52,Zr,20.902796640157455
Ta-Zr,1,53,Ta,19.919982223955593
Ta-Zr,1,54,Zr,20.415533629753636
Ta-Zr,1,55,Ta,19.609347552711764
Ta-Zr,1,56,Zr,20.39230965050677
Ta-Zr,1,57,Zr,20.229976337225196
Ta-Zr,1,58,Ta,20.028494669515037
Ta-Zr,1,59,Ta,19.471185407023967
Ta-Zr,1,60,Zr,19.671977937745428
Ta-Zr,1,61,Ta,19.07992517359412
Ta-Zr,1,62,Ta,19.62175713658066
Ta-Zr,1,63,Ta,19.64176481464741
Ta-Zr,1,64,Zr,20.655047544707937
Ta-Zr,1,65,Zr,21.679122280767018
Ta-Zr,1,66,Ta,20.68299913096046
Ta-Zr,1,67,Zr,21.37250172784017
Ta-Zr,1,68,Ta,20.006942560726273
Ta-Zr,1,69,Zr,20.800966954658787
Ta-Zr,1,70,Ta,19.965380571935466
Ta-Zr,1,71,Zr,20.688337834002226
Ta-Zr,1,72,Zr,21.032507813509554
Ta-Zr,1,73,Zr,21.18343916198725
Ta-Zr,1,74,Zr,21.913764852812452
Ta-Zr,1,75,Ta,20.702542530935578
Ta-Zr,1,76,Zr,21.233005947511163
Ta-Zr,1,77,Zr,21.089984528768355
Ta-Zr,1,78,Zr,20.55926650236008
Ta-Zr,1,79,Ta,20.172870148207554
Ta-Zr,1,80,Ta,20.256066742812187
Ta-Zr,1,81,Ta,19.996306890863135
Ta-Zr,1,82,Zr,20.956113569751768
Ta-Zr,1,83,Ta,19.987154275351934
Ta-Zr,1,84,Zr,21.335157923705605
Ta-Zr,1,85,Zr,21.00954064871569
Ta-Zr,1,86,Zr,20.743147524001564
Ta-Zr,1,87,Zr,20.081988098965912
Ta-Zr,1,88,Ta,19.23321277878401
Ta-Zr,1,89,Ta,19.89390595473333
Ta-Zr,1,90,Ta,19.563808446271455
Ta-Zr,1,91,Zr,20.42177663992224
Ta-Zr,1,92,Ta,19.80505644606534
Ta-Zr,1,93,Zr,20.33140755954535
Ta-Zr,1,94,Ta,19.34456050751885
Ta-Zr,1,95,Ta,19.744694858597214
Ta-Zr,1,96,Ta,20.42102976968355
Ta-Zr,1,97,Zr,21.722667311160546
Ta-Zr,1,98,Zr,21.548770544709214
Ta-Zr,1,99,Zr,21.31378710720393
Ta-Zr,1,100,Ta,20.32906419087114
Ta-Zr,1,101,Ta,20.3693227995374
Ta-Zr,1,102,Ta,20.383197808326518
Ta-Zr,1,103,Zr,20.501077468028154
Ta-Zr,1,104,Ta,20.435515695311643
Ta-Zr,1,105,Zr,20.81442310484284
Ta-Zr,1,106,Zr,21.348657619951663
Ta-Zr,1,107,Ta,20.246934074158563
Ta-Zr,1,108,Ta,20.54303562952592
Ta-Zr,1,109,Zr,20.472520596178626
Ta-Zr,1,110,Ta,19.877349552865894
Ta-Zr,1,111,Ta,19.31531100211796
Ta-Zr,1,112,Zr,20.226234534895294
Ta-Zr,1,113,Zr,20.721054572209617
Ta-Zr,1,114,Ta,20.400023669929098
Ta-Zr,1,115,Ta,19.77400375676049
Ta-Zr,1,116,Zr,20.30722818703968
Ta-Zr,1,117,Zr,20.58472968927051
Ta-Zr,1,118,Ta,20.300032229029448
Ta-Zr,1,119,Ta,19.854363315477126
Ta-Zr,1,120,Ta,20.092500819370002
Ta-Zr,1,121,Zr,21.3124586198653
Ta-Zr,1,122,Zr,20.662449069500834
Ta-Zr,1,123,Zr,21.18328720866489
Ta-Zr,1,124,Ta,20.361665525935454
Ta-Zr,1,125,Zr,21.005064531030545
Ta-Zr,1,126,Zr,20.805345104053355
Ta-Zr,1,127,Zr,20.93312437206578
