dir,status,volume_returncode,relax_returncode,static_returncode,energy_source,energy_eV,free_energy_TOTEN_eV,lattice_type,atoms_per_cubic_cell,natoms,volume_A3,a_lattice_A,a_bcc_A,cell_a_A,cell_b_A,cell_c_A,relax_converged,note,structure_root,case_dir
Dy12Ni4,OK,0,0,0,static_OUTCAR,-77.0133727600,-77.0116279400,bcc,2.0,16,404.87268060,3.69893042,3.69893042,7.39786084,7.39786084,7.39786084,yes,CLEANED:0,BCC_SQS,Dy12Ni4
Dy12Os4,OK,0,0,0,static_OUTCAR,-97.5203824800,-97.5200116600,bcc,2.0,16,379.06427951,3.61860316,3.61860316,7.23720632,7.23720632,7.23720632,yes,CLEANED:0,BCC_SQS,Dy12Os4
Dy12Pb4,OK,0,0,0,static_OUTCAR,-64.6152930900,-64.6140421900,bcc,2.0,16,677.77342857,4.39202548,4.39202548,8.78405095,8.78405095,8.78405095,no,CLEANED:0,BCC_SQS,Dy12Pb4
Dy12Pd4,OK,0,0,0,static_OUTCAR,-79.8411169500,-79.8420156200,bcc,2.0,16,416.60921892,3.73433232,3.73433232,7.46866463,7.46866463,7.46866463,yes,CLEANED:0,BCC_SQS,Dy12Pd4
Dy12Pt4,OK,0,0,0,static_OUTCAR,-86.7492132700,-86.7489365300,bcc,2.0,16,441.80400000,3.80814274,3.80814274,7.61628548,7.61628548,7.61628548,yes,CLEANED:0,BCC_SQS,Dy12Pt4
Dy12Re4,OK,0,0,0,static_OUTCAR,-100.4247517700,-100.4245232700,bcc,2.0,16,383.56538602,3.63286958,3.63286958,7.26573916,7.26573916,7.26573916,yes,CLEANED:0,BCC_SQS,Dy12Re4
Dy12Rh4,OK,0,0,0,static_OUTCAR,-87.5636481100,-87.5636000900,bcc,2.0,16,396.15468385,3.67218824,3.67218824,7.34437649,7.34437649,7.34437649,yes,CLEANED:0,BCC_SQS,Dy12Rh4
Dy12Ru4,OK,0,0,0,static_OUTCAR,-91.6536152800,-91.6532652500,bcc,2.0,16,388.29680836,3.64774618,3.64774618,7.29549236,7.29549236,7.29549236,yes,CLEANED:0,BCC_SQS,Dy12Ru4
Dy12Sc4,OK,0,0,0,static_OUTCAR,-77.8568684900,-77.8560832500,bcc,2.0,16,481.89486328,3.92001236,3.92001236,7.84002473,7.84002473,7.84002473,yes,CLEANED:0,BCC_SQS,Dy12Sc4
Dy12Si4,OK,0,0,0,static_OUTCAR,-78.9303318300,-78.9292426400,bcc,2.0,16,422.59043072,3.75211860,3.75211860,7.50423720,7.50423720,7.50423720,yes,CLEANED:0,BCC_SQS,Dy12Si4
Dy12Sn4,OK,0,0,0,static_OUTCAR,-65.8778349800,-65.8791431400,bcc,2.0,16,681.96198749,4.40105430,4.40105430,8.80210860,8.80210860,8.80210860,no,CLEANED:0,BCC_SQS,Dy12Sn4
Dy12Ta4,OK,0,0,0,static_OUTCAR,-97.4925532600,-97.4930731400,bcc,2.0,16,420.46773873,3.74582569,3.74582569,7.49165138,7.49165138,7.49165138,yes,CLEANED:0,BCC_SQS,Dy12Ta4
Dy12Tb4,OK,0,0,0,static_OUTCAR,-70.4881677000,-70.4878682900,bcc,2.0,16,512.86952790,4.00226311,4.00226311,8.00452623,8.00452623,8.00452623,yes,CLEANED:0,BCC_SQS,Dy12Tb4
Dy12Ti4,OK,0,0,0,static_OUTCAR,-82.6344609800,-82.6316273700,bcc,2.0,16,449.79937620,3.83097767,3.83097767,7.66195534,7.66195534,7.66195534,yes,CLEANED:0,BCC_SQS,Dy12Ti4
Dy12V4,OK,0,0,0,static_OUTCAR,-85.2841397500,-85.2834669500,bcc,2.0,16,439.86194311,3.80255467,3.80255467,7.60510935,7.60510935,7.60510935,yes,CLEANED:0,BCC_SQS,Dy12V4
Dy12W4,OK,0,0,0,static_OUTCAR,-100.9882574700,-100.9870182200,bcc,2.0,16,396.07417001,3.67193945,3.67193945,7.34387890,7.34387890,7.34387890,yes,CLEANED:0,BCC_SQS,Dy12W4
Dy12Y4,OK,0,0,0,static_OUTCAR,-78.0109292000,-78.0109616100,bcc,2.0,16,514.66367654,4.00692466,4.00692466,8.01384933,8.01384933,8.01384933,yes,CLEANED:0,BCC_SQS,Dy12Y4
Dy12Zn4,OK,0,0,0,static_OUTCAR,-59.4583895800,-59.4569437600,bcc,2.0,16,440.42837496,3.80418622,3.80418622,7.60837244,7.60837244,7.60837244,yes,CLEANED:0,BCC_SQS,Dy12Zn4
Dy12Zr4,OK,0,0,0,static_OUTCAR,-85.9750220800,-85.9756604700,bcc,2.0,16,464.17749453,3.87137015,3.87137015,7.74274031,7.74274031,7.74274031,yes,CLEANED:0,BCC_SQS,Dy12Zr4
Dy4Er12,OK,0,0,0,static_OUTCAR,-69.9222289200,-69.9234767800,bcc,2.0,16,500.37574217,3.96949647,3.96949647,7.93899294,7.93899294,7.93899294,yes,CLEANED:0,BCC_SQS,Dy4Er12
Dy4Fe12,OK,0,0,0,static_OUTCAR,-113.1434665500,-113.1430450600,bcc,2.0,16,240.35258937,3.10875340,3.10875340,6.21750679,6.21750679,6.21750679,yes,CLEANED:0,BCC_SQS,Dy4Fe12
Dy4Hf12,OK,0,0,0,static_OUTCAR,-134.0241966400,-134.0240743000,bcc,2.0,16,379.77001313,3.62084745,3.62084745,7.24169489,7.24169489,7.24169489,yes,CLEANED:0,BCC_SQS,Dy4Hf12
Dy4Ir12,OK,0,0,0,static_OUTCAR,-124.8456487900,-124.8474341400,bcc,2.0,16,271.11591698,3.23609808,3.23609808,6.47219617,6.47219617,6.47219617,yes,CLEANED:0,BCC_SQS,Dy4Ir12
Dy4La12,OK,0,0,0,static_OUTCAR,-74.9090599600,-74.9106359600,bcc,2.0,16,581.00429043,4.17218077,4.17218077,8.34436155,8.34436155,8.34436155,yes,CLEANED:0,BCC_SQS,Dy4La12
Dy4Mg12,OK,0,0,0,static_OUTCAR,-36.1355201300,-36.1371040800,bcc,2.0,16,407.83395749,3.70792663,3.70792663,7.41585326,7.41585326,7.41585326,yes,CLEANED:0,BCC_SQS,Dy4Mg12
Dy4Mn12,OK,0,0,0,static_OUTCAR,-119.0195697100,-119.0175452400,bcc,2.0,16,282.60949569,3.28119661,3.28119661,6.56239322,6.56239322,6.56239322,no,CLEANED:0,BCC_SQS,Dy4Mn12
Dy4Mo12,OK,0,0,0,static_OUTCAR,-144.0527854900,-144.0560082500,bcc,2.0,16,281.44126196,3.27666916,3.27666916,6.55333833,6.55333833,6.55333833,yes,CLEANED:0,BCC_SQS,Dy4Mo12
Dy4Nb12,OK,0,0,0,static_OUTCAR,-135.4991543000,-135.4990527100,bcc,2.0,16,323.63515733,3.43285323,3.43285323,6.86570646,6.86570646,6.86570646,yes,CLEANED:0,BCC_SQS,Dy4Nb12
Dy4Ni12,OK,0,0,0,static_OUTCAR,-84.7279310500,-84.7283165700,bcc,2.0,16,229.84235651,3.06276277,3.06276277,6.12552554,6.12552554,6.12552554,yes,CLEANED:0,BCC_SQS,Dy4Ni12
Dy4Os12,OK,0,0,0,static_OUTCAR,-145.7885151200,-145.7900880400,bcc,2.0,16,266.55853748,3.21786290,3.21786290,6.43572580,6.43572580,6.43572580,yes,CLEANED:0,BCC_SQS,Dy4Os12
Dy4Pb12,OK,0,0,0,static_OUTCAR,-60.1686911800,-60.1716403900,bcc,2.0,16,590.62243757,4.19507747,4.19507747,8.39015493,8.39015493,8.39015493,no,CLEANED:0,BCC_SQS,Dy4Pb12
Dy4Pd12,OK,0,0,0,static_OUTCAR,-89.5346783200,-89.5352681300,bcc,2.0,16,285.69214200,3.29308370,3.29308370,6.58616740,6.58616740,6.58616740,yes,CLEANED:0,BCC_SQS,Dy4Pd12
Dy4Pt12,OK,0,0,0,static_OUTCAR,-100.6956742700,-100.6943087400,bcc,2.0,16,286.44529511,3.29597495,3.29597495,6.59194990,6.59194990,6.59194990,yes,CLEANED:0,BCC_SQS,Dy4Pt12
Dy4Re12,OK,0,0,0,static_OUTCAR,-161.1808299800,-161.1797424000,bcc,2.0,16,270.42621523,3.23335161,3.23335161,6.46670322,6.46670322,6.46670322,yes,CLEANED:0,BCC_SQS,Dy4Re12
Dy4Rh12,OK,0,0,0,static_OUTCAR,-107.8496565500,-107.8496663800,bcc,2.0,16,292.10800000,3.31755263,3.31755263,6.63510526,6.63510526,6.63510526,yes,CLEANED:0,BCC_SQS,Dy4Rh12
Dy4Ru12,OK,0,0,0,static_OUTCAR,-124.9026997200,-124.9020257000,bcc,2.0,16,261.84300024,3.19877476,3.19877476,6.39754952,6.39754952,6.39754952,yes,CLEANED:0,BCC_SQS,Dy4Ru12
Dy4Sc12,OK,0,0,0,static_OUTCAR,-91.5724322600,-91.5668893100,bcc,2.0,16,423.77354397,3.75561690,3.75561690,7.51123380,7.51123380,7.51123380,yes,CLEANED:0,BCC_SQS,Dy4Sc12
Dy4Si12,OK,0,0,0,static_OUTCAR,-84.2697448900,-84.2684127500,bcc,2.0,16,292.20526129,3.31792080,3.31792080,6.63584160,6.63584160,6.63584160,yes,CLEANED:0,BCC_SQS,Dy4Si12
Dy4Sn12,OK,0,0,0,static_OUTCAR,-67.7178703700,-67.7160132900,bcc,2.0,16,458.30800001,3.85498315,3.85498315,7.70996629,7.70996629,7.70996629,yes,CLEANED:0,BCC_SQS,Dy4Sn12
Dy4Ta12,OK,0,0,0,static_OUTCAR,-155.0822136700,-155.0839187600,bcc,2.0,16,320.86646779,3.42303586,3.42303586,6.84607172,6.84607172,6.84607172,yes,CLEANED:0,BCC_SQS,Dy4Ta12
Dy4Tb12,OK,0,0,0,static_OUTCAR,-70.7002144800,-70.6984516700,bcc,2.0,16,517.01200001,4.01300972,4.01300972,8.02601945,8.02601945,8.02601945,yes,CLEANED:0,BCC_SQS,Dy4Tb12
Dy4Ti12,OK,0,0,0,static_OUTCAR,-108.6347566900,-108.6313515500,bcc,2.0,16,323.43951714,3.43216136,3.43216136,6.86432272,6.86432272,6.86432272,yes,CLEANED:0,BCC_SQS,Dy4Ti12
Dy4V12,OK,0,0,0,static_OUTCAR,-119.7163979500,-119.7152551700,bcc,2.0,16,264.25178907,3.20855373,3.20855373,6.41710746,6.41710746,6.41710746,yes,CLEANED:0,BCC_SQS,Dy4V12
Dy4W12,OK,0,0,0,static_OUTCAR,-166.7938034100,-166.7921768400,bcc,2.0,16,284.98502324,3.29036454,3.29036454,6.58072909,6.58072909,6.58072909,yes,CLEANED:0,BCC_SQS,Dy4W12
Dy4Y12,OK,0,0,0,static_OUTCAR,-93.2932698600,-93.2950763600,bcc,2.0,16,523.18000000,4.02890520,4.02890520,8.05781040,8.05781040,8.05781040,yes,CLEANED:0,BCC_SQS,Dy4Y12
Dy4Zn12,OK,0,0,0,static_OUTCAR,-33.3882228500,-33.3906361500,bcc,2.0,16,311.12686889,3.38804506,3.38804506,6.77609011,6.77609011,6.77609011,yes,CLEANED:0,BCC_SQS,Dy4Zn12
Dy4Zr12,OK,0,0,0,static_OUTCAR,-118.2716046500,-118.2733951300,bcc,2.0,16,389.48589029,3.65146588,3.65146588,7.30293177,7.30293177,7.30293177,yes,CLEANED:0,BCC_SQS,Dy4Zr12
Dy8Dy8,OK,0,0,0,static_OUTCAR,-70.3833351800,-70.3834961000,bcc,2.0,16,510.55546735,3.99623465,3.99623465,7.99246931,7.99246931,7.99246931,yes,CLEANED:0,BCC_SQS,Dy8Dy8
Dy8Er8,OK,0,0,0,static_OUTCAR,-70.0927292500,-70.0940103800,bcc,2.0,16,503.98063994,3.97900626,3.97900626,7.95801252,7.95801252,7.95801252,yes,CLEANED:0,BCC_SQS,Dy8Er8
Dy8Fe8,OK,0,0,0,static_OUTCAR,-98.5284226500,-98.5285994300,bcc,2.0,16,322.03800953,3.42719684,3.42719684,6.85439368,6.85439368,6.85439368,yes,CLEANED:0,BCC_SQS,Dy8Fe8
Dy8Ge8,OK,0,0,0,static_OUTCAR,-67.1026247600,-67.1011204200,bcc,2.0,16,586.69931570,4.18576843,4.18576843,8.37153686,8.37153686,8.37153686,no,CLEANED:0,BCC_SQS,Dy8Ge8
Dy8Hf8,OK,0,0,0,static_OUTCAR,-112.7379994000,-112.7399240100,bcc,2.0,16,414.09328194,3.72679982,3.72679982,7.45359964,7.45359964,7.45359964,yes,CLEANED:0,BCC_SQS,Dy8Hf8
Dy8Ir8,OK,0,0,0,static_OUTCAR,-113.1704848900,-113.1701057400,bcc,2.0,16,313.30140806,3.39592002,3.39592002,6.79184004,6.79184004,6.79184004,yes,CLEANED:0,BCC_SQS,Dy8Ir8
Dy8La8,OK,0,0,0,static_OUTCAR,-73.9348694500,-73.9345239500,bcc,2.0,16,557.78325608,4.11584011,4.11584011,8.23168022,8.23168022,8.23168022,yes,CLEANED:0,BCC_SQS,Dy8La8
Dy8Mg8,OK,0,0,0,static_OUTCAR,-47.8000377800,-47.7997074500,bcc,2.0,16,442.74266737,3.81083779,3.81083779,7.62167558,7.62167558,7.62167558,yes,CLEANED:0,BCC_SQS,Dy8Mg8
Dy8Mn8,OK,0,0,0,static_OUTCAR,-103.7979953200,-103.7970940100,bcc,2.0,16,365.84906237,3.57605333,3.57605333,7.15210665,7.15210665,7.15210665,yes,CLEANED:0,BCC_SQS,Dy8Mn8
Dy8Mo8,OK,0,0,0,static_OUTCAR,-116.9183179800,-116.9185952600,bcc,2.0,16,330.31982949,3.45632750,3.45632750,6.91265499,6.91265499,6.91265499,yes,CLEANED:0,BCC_SQS,Dy8Mo8
Dy8Nb8,OK,0,0,0,static_OUTCAR,-112.3106247500,-112.3086603100,bcc,2.0,16,364.48765641,3.57161205,3.57161205,7.14322410,7.14322410,7.14322410,yes,CLEANED:0,BCC_SQS,Dy8Nb8
Dy8Ni8,OK,0,0,0,static_OUTCAR,-82.9598879500,-82.9600602900,bcc,2.0,16,307.61777862,3.37525934,3.37525934,6.75051869,6.75051869,6.75051869,yes,CLEANED:0,BCC_SQS,Dy8Ni8
Dy8Os8,OK,0,0,0,static_OUTCAR,-122.5334179000,-122.5323034600,bcc,2.0,16,306.72912608,3.37200604,3.37200604,6.74401207,6.74401207,6.74401207,yes,CLEANED:0,BCC_SQS,Dy8Os8
Dy8Pb8,OK,0,0,0,static_OUTCAR,-64.0889549100,-64.0864945200,bcc,2.0,16,627.31660495,4.28021514,4.28021514,8.56043028,8.56043028,8.56043028,no,CLEANED:0,BCC_SQS,Dy8Pb8
Dy8Pd8,OK,0,0,0,static_OUTCAR,-87.5624592400,-87.5621537700,bcc,2.0,16,341.47051107,3.49478990,3.49478990,6.98957981,6.98957981,6.98957981,yes,CLEANED:0,BCC_SQS,Dy8Pd8
Dy8Pt8,OK,0,0,0,static_OUTCAR,-98.1404460800,-98.1396305700,bcc,2.0,16,332.12659692,3.46261779,3.46261779,6.92523558,6.92523558,6.92523558,yes,CLEANED:0,BCC_SQS,Dy8Pt8
Dy8Re8,OK,0,0,0,static_OUTCAR,-129.5581851000,-129.5580689800,bcc,2.0,16,311.47417477,3.38930526,3.38930526,6.77861052,6.77861052,6.77861052,yes,CLEANED:0,BCC_SQS,Dy8Re8
Dy8Rh8,OK,0,0,0,static_OUTCAR,-101.5524122900,-101.5518036600,bcc,2.0,16,316.83620556,3.40864368,3.40864368,6.81728737,6.81728737,6.81728737,yes,CLEANED:0,BCC_SQS,Dy8Rh8
Dy8Ru8,OK,0,0,0,static_OUTCAR,-109.2022647400,-109.2023853000,bcc,2.0,16,308.98426116,3.38024976,3.38024976,6.76049952,6.76049952,6.76049952,no,CLEANED:0,BCC_SQS,Dy8Ru8
Dy8Sc8,OK,0,0,0,static_OUTCAR,-84.9401073900,-84.9408468700,bcc,2.0,16,452.25925874,3.83794865,3.83794865,7.67589730,7.67589730,7.67589730,yes,CLEANED:0,BCC_SQS,Dy8Sc8
Dy8Si8,OK,0,0,0,static_OUTCAR,-84.4474409600,-84.4480990100,bcc,2.0,16,349.28779203,3.52125768,3.52125768,7.04251535,7.04251535,7.04251535,yes,CLEANED:0,BCC_SQS,Dy8Si8
Dy8Sn8,OK,0,0,0,static_OUTCAR,-71.2467648700,-71.2478252200,bcc,2.0,16,538.78803288,4.06857805,4.06857805,8.13715609,8.13715609,8.13715609,no,CLEANED:0,BCC_SQS,Dy8Sn8
Dy8Ta8,OK,0,0,0,static_OUTCAR,-124.8589299800,-124.8578879200,bcc,2.0,16,360.69119383,3.55916824,3.55916824,7.11833648,7.11833648,7.11833648,yes,CLEANED:0,BCC_SQS,Dy8Ta8
Dy8Tb8,OK,0,0,0,static_OUTCAR,-70.5951476000,-70.5942536700,bcc,2.0,16,515.70699560,4.00963043,4.00963043,8.01926086,8.01926086,8.01926086,yes,CLEANED:0,BCC_SQS,Dy8Tb8
Dy8Ti8,OK,0,0,0,static_OUTCAR,-94.9626307000,-94.9619175500,bcc,2.0,16,387.54785025,3.64539938,3.64539938,7.29079875,7.29079875,7.29079875,yes,CLEANED:0,BCC_SQS,Dy8Ti8
Dy8V8,OK,0,0,0,static_OUTCAR,-102.0624586300,-102.0622519600,bcc,2.0,16,359.71666952,3.55595993,3.55595993,7.11191987,7.11191987,7.11191987,yes,CLEANED:0,BCC_SQS,Dy8V8
Dy8W8,OK,0,0,0,static_OUTCAR,-130.8052315000,-130.8057053300,bcc,2.0,16,329.12337125,3.45214937,3.45214937,6.90429874,6.90429874,6.90429874,yes,CLEANED:0,BCC_SQS,Dy8W8
Dy8Y8,OK,0,0,0,static_OUTCAR,-85.6483002300,-85.6487255400,bcc,2.0,16,518.08800000,4.01579174,4.01579174,8.03158348,8.03158348,8.03158348,yes,CLEANED:0,BCC_SQS,Dy8Y8
Dy8Zn8,OK,0,0,0,static_OUTCAR,-47.8113290200,-47.8127488700,bcc,2.0,16,373.47186472,3.60071959,3.60071959,7.20143917,7.20143917,7.20143917,yes,CLEANED:0,BCC_SQS,Dy8Zn8
Dy8Zr8,OK,0,0,0,static_OUTCAR,-102.2548277500,-102.2567288400,bcc,2.0,16,421.96326246,3.75026150,3.75026150,7.50052300,7.50052300,7.50052300,yes,CLEANED:0,BCC_SQS,Dy8Zr8
Er12Fe4,OK,0,0,0,static_OUTCAR,-83.9470956900,-83.9457084000,bcc,2.0,16,384.28891992,3.63515242,3.63515242,7.27030484,7.27030484,7.27030484,yes,CLEANED:0,BCC_SQS,Er12Fe4
Er12Ge4,OK,0,0,0,static_OUTCAR,-75.8848297600,-75.8839163900,bcc,2.0,16,424.23988836,3.75699402,3.75699402,7.51398805,7.51398805,7.51398805,yes,CLEANED:0,BCC_SQS,Er12Ge4
Er12Hf4,OK,0,0,0,static_OUTCAR,-90.4780625900,-90.4783167400,bcc,2.0,16,449.52159726,3.83018889,3.83018889,7.66037777,7.66037777,7.66037777,yes,CLEANED:0,BCC_SQS,Er12Hf4
Er12Ir4,OK,0,0,0,static_OUTCAR,-94.1302565500,-94.1287146900,bcc,2.0,16,376.40036724,3.61010653,3.61010653,7.22021305,7.22021305,7.22021305,yes,CLEANED:0,BCC_SQS,Er12Ir4
Er12La4,OK,0,0,0,static_OUTCAR,-71.4527250500,-71.4549961700,bcc,2.0,16,525.32863155,4.03441306,4.03441306,8.06882613,8.06882613,8.06882613,yes,CLEANED:0,BCC_SQS,Er12La4
Er12Mg4,OK,0,0,0,static_OUTCAR,-59.0596953400,-59.0604280400,bcc,2.0,16,463.39117354,3.86918287,3.86918287,7.73836575,7.73836575,7.73836575,yes,CLEANED:0,BCC_SQS,Er12Mg4
Er12Mn4,OK,0,0,0,static_OUTCAR,-85.6776291700,-85.6780604600,bcc,2.0,16,428.00975342,3.76808964,3.76808964,7.53617929,7.53617929,7.53617929,yes,CLEANED:0,BCC_SQS,Er12Mn4
Er12Mo4,OK,0,0,0,static_OUTCAR,-94.0388417200,-94.0374162600,bcc,2.0,16,393.96615343,3.66541350,3.66541350,7.33082700,7.33082700,7.33082700,yes,CLEANED:0,BCC_SQS,Er12Mo4
Er12Nb4,OK,0,0,0,static_OUTCAR,-91.2884556500,-91.2870894800,bcc,2.0,16,417.20463840,3.73611051,3.73611051,7.47222102,7.47222102,7.47222102,yes,CLEANED:0,BCC_SQS,Er12Nb4
Er12Ni4,OK,0,0,0,static_OUTCAR,-76.6722534800,-76.6732854100,bcc,2.0,16,393.45213341,3.66381868,3.66381868,7.32763736,7.32763736,7.32763736,yes,CLEANED:0,BCC_SQS,Er12Ni4
Er12Os4,OK,0,0,0,static_OUTCAR,-97.5868283000,-97.5875551500,bcc,2.0,16,371.06604979,3.59297127,3.59297127,7.18594254,7.18594254,7.18594254,yes,CLEANED:0,BCC_SQS,Er12Os4
Er12Pb4,OK,0,0,0,static_OUTCAR,-70.0247243900,-70.0282565000,bcc,2.0,16,495.13999999,3.95560280,3.95560280,7.91120559,7.91120559,7.91120559,yes,CLEANED:0,BCC_SQS,Er12Pb4
Er12Pd4,OK,0,0,0,static_OUTCAR,-79.5028930100,-79.5037059100,bcc,2.0,16,406.27030218,3.70318177,3.70318177,7.40636354,7.40636354,7.40636354,yes,CLEANED:0,BCC_SQS,Er12Pd4
Er12Pt4,OK,0,0,0,static_OUTCAR,-85.7565108000,-85.7575391700,bcc,2.0,16,392.29887449,3.66023547,3.66023547,7.32047094,7.32047094,7.32047094,yes,CLEANED:0,BCC_SQS,Er12Pt4
Er12Re4,OK,0,0,0,static_OUTCAR,-100.6022662500,-100.6010892000,bcc,2.0,16,432.25600001,3.78050962,3.78050962,7.56101924,7.56101924,7.56101924,yes,CLEANED:0,BCC_SQS,Er12Re4
Er12Rh4,OK,0,0,0,static_OUTCAR,-87.4837873800,-87.4840171700,bcc,2.0,16,387.47497536,3.64517087,3.64517087,7.29034174,7.29034174,7.29034174,yes,CLEANED:0,BCC_SQS,Er12Rh4
Er12Ru4,OK,0,0,0,static_OUTCAR,-91.6589416100,-91.6577098900,bcc,2.0,16,379.86280652,3.62114233,3.62114233,7.24228466,7.24228466,7.24228466,yes,CLEANED:0,BCC_SQS,Er12Ru4
Er12Sc4,OK,0,0,0,static_OUTCAR,-77.1170793400,-77.1162089500,bcc,2.0,16,470.96402325,3.89014613,3.89014613,7.78029226,7.78029226,7.78029226,yes,CLEANED:0,BCC_SQS,Er12Sc4
Er12Si4,OK,0,0,0,static_OUTCAR,-78.3583890700,-78.3573274800,bcc,2.0,16,411.46562977,3.71890022,3.71890022,7.43780043,7.43780043,7.43780043,yes,CLEANED:0,BCC_SQS,Er12Si4
Er12Sn4,OK,0,0,0,static_OUTCAR,-72.8455424400,-72.8482081100,bcc,2.0,16,454.35891711,3.84387884,3.84387884,7.68775767,7.68775767,7.68775767,yes,CLEANED:0,BCC_SQS,Er12Sn4
Er12Ta4,OK,0,0,0,static_OUTCAR,-97.2760942900,-97.2756576700,bcc,2.0,16,412.69528503,3.72260115,3.72260115,7.44520229,7.44520229,7.44520229,yes,CLEANED:0,BCC_SQS,Er12Ta4
Er12Tb4,OK,0,0,0,static_OUTCAR,-70.0547743800,-70.0554518700,bcc,2.0,16,502.54303015,3.97521927,3.97521927,7.95043854,7.95043854,7.95043854,yes,CLEANED:0,BCC_SQS,Er12Tb4
Er12Ti4,OK,0,0,0,static_OUTCAR,-82.1890970000,-82.1878841800,bcc,2.0,16,436.09886977,3.79167983,3.79167983,7.58335966,7.58335966,7.58335966,yes,CLEANED:0,BCC_SQS,Er12Ti4
Er12V4,OK,0,0,0,static_OUTCAR,-85.0400654700,-85.0394712700,bcc,2.0,16,428.16476413,3.76854448,3.76854448,7.53708896,7.53708896,7.53708896,yes,CLEANED:0,BCC_SQS,Er12V4
Er12W4,OK,0,0,0,static_OUTCAR,-100.9184446500,-100.9174659500,bcc,2.0,16,388.65114914,3.64885543,3.64885543,7.29771086,7.29771086,7.29771086,yes,CLEANED:0,BCC_SQS,Er12W4
Er12Y4,OK,0,0,0,static_OUTCAR,-77.5608170300,-77.5621638000,bcc,2.0,16,504.23349937,3.97967160,3.97967160,7.95934320,7.95934320,7.95934320,yes,CLEANED:0,BCC_SQS,Er12Y4
Er12Zn4,OK,0,0,0,static_OUTCAR,-58.8386867000,-58.8385906000,bcc,2.0,16,428.61438133,3.76986314,3.76986314,7.53972628,7.53972628,7.53972628,yes,CLEANED:0,BCC_SQS,Er12Zn4
Er12Zr4,OK,0,0,0,static_OUTCAR,-85.5369121700,-85.5371302200,bcc,2.0,16,456.15419486,3.84893487,3.84893487,7.69786974,7.69786974,7.69786974,yes,CLEANED:0,BCC_SQS,Er12Zr4
Er4Fe12,OK,0,0,0,static_OUTCAR,-113.4132306100,-113.4121642100,bcc,2.0,16,236.67853329,3.09283174,3.09283174,6.18566349,6.18566349,6.18566349,yes,CLEANED:0,BCC_SQS,Er4Fe12
Er4Ge12,OK,0,0,0,static_OUTCAR,-74.7641272100,-74.7657221300,bcc,2.0,16,333.45735966,3.46723629,3.46723629,6.93447259,6.93447259,6.93447259,yes,CLEANED:0,BCC_SQS,Er4Ge12
Er4Hf12,OK,0,0,0,static_OUTCAR,-134.0740860300,-134.0726020400,bcc,2.0,16,377.76905542,3.61447699,3.61447699,7.22895398,7.22895398,7.22895398,yes,CLEANED:0,BCC_SQS,Er4Hf12
Er4Ir12,OK,0,0,0,static_OUTCAR,-125.2636244300,-125.2647893300,bcc,2.0,16,268.48266717,3.22558697,3.22558697,6.45117393,6.45117393,6.45117393,yes,CLEANED:0,BCC_SQS,Er4Ir12
Er4La12,OK,0,0,0,static_OUTCAR,-74.9954419500,-74.9975180500,bcc,2.0,16,577.03155548,4.16264964,4.16264964,8.32529928,8.32529928,8.32529928,no,CLEANED:0,BCC_SQS,Er4La12
Er4Mg12,OK,0,0,0,static_OUTCAR,-35.8696971600,-35.8705812700,bcc,2.0,16,403.08586502,3.69348093,3.69348093,7.38696185,7.38696185,7.38696185,yes,CLEANED:0,BCC_SQS,Er4Mg12
Er4Mn12,OK,0,0,0,static_OUTCAR,-118.1073087300,-118.1067759200,bcc,2.0,16,247.51587274,3.13933520,3.13933520,6.27867039,6.27867039,6.27867039,yes,CLEANED:0,BCC_SQS,Er4Mn12
Er4Mo12,OK,0,0,0,static_OUTCAR,-144.4896109300,-144.4909849600,bcc,2.0,16,279.74604513,3.27007708,3.27007708,6.54015416,6.54015416,6.54015416,yes,CLEANED:0,BCC_SQS,Er4Mo12
Er4Nb12,OK,0,0,0,static_OUTCAR,-135.6989784700,-135.6989009300,bcc,2.0,16,321.76098548,3.42621384,3.42621384,6.85242769,6.85242769,6.85242769,yes,CLEANED:0,BCC_SQS,Er4Nb12
Er4Ni12,OK,0,0,0,static_OUTCAR,-84.5666799300,-84.5652107800,bcc,2.0,16,255.54400000,3.17291594,3.17291594,6.34583189,6.34583189,6.34583189,yes,CLEANED:0,BCC_SQS,Er4Ni12
Er4Os12,OK,0,0,0,static_OUTCAR,-146.3143928000,-146.3141662100,bcc,2.0,16,263.70151030,3.20632502,3.20632502,6.41265003,6.41265003,6.41265003,yes,CLEANED:0,BCC_SQS,Er4Os12
Er4Pb12,OK,0,0,0,static_OUTCAR,-61.9131432300,-61.9124701100,bcc,2.0,16,485.55835197,3.92992094,3.92992094,7.85984189,7.85984189,7.85984189,yes,CLEANED:0,BCC_SQS,Er4Pb12
Er4Pd12,OK,0,0,0,static_OUTCAR,-89.7037634100,-89.7047567300,bcc,2.0,16,282.26594777,3.27986650,3.27986650,6.55973300,6.55973300,6.55973300,yes,CLEANED:0,BCC_SQS,Er4Pd12
Er4Pt12,OK,0,0,0,static_OUTCAR,-100.9808697100,-100.9790588400,bcc,2.0,16,283.18232843,3.28341205,3.28341205,6.56682409,6.56682409,6.56682409,yes,CLEANED:0,BCC_SQS,Er4Pt12
Er4Re12,OK,0,0,0,static_OUTCAR,-160.7921842900,-160.7892481200,bcc,2.0,16,302.75199999,3.35736850,3.35736850,6.71473700,6.71473700,6.71473700,yes,CLEANED:0,BCC_SQS,Er4Re12
