material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
mp-30728,HoIn,Ho,In,1.0,1.0,3.7278911900000002,-4.10241079,0.0,MP,B2,3.7322475879611465
mp-11488,LaTl,La,Tl,1.0,1.0,3.97237799,-4.071675204999998,0.0,MP,B2,4.0387118806710856
mp-2167,DyAg,Dy,Ag,1.0,1.0,3.6067050800000002,-4.053743095000001,0.0,MP,B2,3.6112010047388163
mp-2525,PrAg,Pr,Ag,1.0,1.0,3.76320642,-4.051000009999999,0.0,MP,B2,3.7569770303844505
mp-915,YCd,Y,Cd,1.0,1.0,3.73687907,-4.050420840000001,0.0,MP,B2,3.7312618316242654
mp-2778,HoAg,Ho,Ag,1.0,1.0,3.59121015,-4.048020690000001,0.0,MP,B2,3.585771435012525
mp-2621,ErAg,Er,Ag,1.0,1.0,3.57398062,-4.046516180000001,0.0,MP,B2,3.573944180619798
mp-2268,TbAg,Tb,Ag,1.0,1.0,3.62345741,-4.044177909999998,0.0,MP,B2,3.623214723980527
mp-2323,BeCu,Be,Cu,1.0,1.0,2.67246788,-4.019554075,0.005036342500000001,MP,B2,2.7070903316399204
mp-1174,MgSc,Mg,Sc,1.0,1.0,3.59645124,-4.00647942,0.001373464999999,MP,B2,3.554917073225116
mp-571405,NdTl,Nd,Tl,1.0,1.0,3.88659539,-3.957130450000001,0.0,MP,B2,3.9662796857962763
mp-11568,SmTl,Sm,Tl,1.0,1.0,3.869804,-3.91927214,0.0052747900000000006,MP,B2,3.9121529641462707
mp-1059707,CaNi,Ca,Ni,1.0,1.0,3.426381,-3.869078955,0.16564980625,MP,B2,3.50568548
mp-30878,TbTl,Tb,Tl,1.0,1.0,3.77847879,-3.84516851,0.0,MP,B2,3.8541564815001648
mp-986,CeZn,Ce,Zn,1.0,1.0,3.62688516,-3.789944659999999,0.029317755000001004,MP,B2,3.6157315830071663
mp-1486,ZnNi,Zn,Ni,1.0,1.0,2.889128,-3.765752925,0.009157754999999,MP,B2,2.9157167200250487
mp-217,ErTl,Er,Tl,1.0,1.0,3.775174,-3.763909095,0.00875593,MP,B2,3.8048859381394355
mp-1104,LaMg,La,Mg,1.0,1.0,3.977516849999999,-3.37834585,0.005696517500002001,MP,B2,3.941167863377369
mp-1053,NdZn,Nd,Zn,1.0,1.0,3.67076564,-3.328680079999998,0.0,MP,B2,3.639222193862504
mp-460,PrZn,Pr,Zn,1.0,1.0,3.70289857,-3.326621750000001,0.0,MP,B2,3.6608612959703164
mp-2165,SmZn,Sm,Zn,1.0,1.0,3.62380683,-3.318883624999998,0.0,MP,B2,3.5850954722124992
mp-1548,PrMg,Pr,Mg,1.0,1.0,3.91847099,-3.303469955,0.0,MP,B2,3.890374770610372
mp-1327,NdMg,Nd,Mg,1.0,1.0,3.8914747800000002,-3.293095194999999,0.0,MP,B2,3.8687356685025596
mp-569593,PmMg,Pm,Mg,1.0,1.0,3.86931238,-3.280581084999999,0.0,MP,B2,3.869312388203732
mp-2249,HoZn,Ho,Zn,1.0,1.0,3.5280986800000003,-3.271645239999998,0.0,MP,B2,3.4896557005983913
mp-2558,SmMg,Sm,Mg,1.0,1.0,3.85263021,-3.2590482,0.0,MP,B2,3.814608946852555
mp-776,LaCd,La,Cd,1.0,1.0,3.93228214,-3.254010165,0.0,MP,B2,3.918000249898019
mp-1635,TbMg,Tb,Mg,1.0,1.0,3.79886584,-3.20277169,0.0,MP,B2,3.7566124642064485
mp-2077,DyMg,Dy,Mg,1.0,1.0,3.7828788700000002,-3.183299359999999,0.0,MP,B2,3.7445987449647378
mp-1199,HoMg,Ho,Mg,1.0,1.0,3.77276173,-3.164972965,0.0,MP,B2,3.719169175238447
mp-1059,NdCd,Nd,Cd,1.0,1.0,3.84460747,-3.163966105,0.0,MP,B2,3.845568055023209
mp-2228,ErMg,Er,Mg,1.0,1.0,3.7605312300000002,-3.150948984999999,0.0,MP,B2,3.7073419208457192
mp-572,SmCd,Sm,Cd,1.0,1.0,3.7992873,-3.140192819999999,0.0,MP,B2,3.7914413333732044
mp-2195,LuMg,Lu,Mg,1.0,1.0,3.71550985,-3.106677350000002,0.0,MP,B2,3.6630952603999805
mp-721,TbCd,Tb,Cd,1.0,1.0,3.74148648,-3.098758634999999,0.0,MP,B2,3.7334448507270985
mp-770,DyCd,Dy,Cd,1.0,1.0,3.72296663,-3.082951975,0.0,MP,B2,3.7214311314853883
mp-170,HoCd,Ho,Cd,1.0,1.0,3.70492455,-3.070865744999999,0.0,MP,B2,3.696001561759097
mp-1094967,MgSb,Mg,Sb,1.0,1.0,3.655308,-3.06745207,0.169059673541667,MP,B2,3.6680966489962072
mp-867,ErCd,Er,Cd,1.0,1.0,3.6859286,-3.062466664999998,0.0,MP,B2,3.6841743073663697
mp-437,MgAu,Mg,Au,1.0,1.0,3.27353901,-3.044165974999998,0.0,MP,B2,3.3976937688678825
mp-2502,TmCd,Tm,Cd,1.0,1.0,3.67288236,-3.012850265000001,0.0,MP,B2,3.666648494192085
mp-1094669,MgSn,Mg,Sn,1.0,1.0,3.62314782,-2.889356639999999,0.055988378750000005,MP,B2,3.6489986889202544
mp-1039154,MgBi,Mg,Bi,1.0,1.0,3.7718030000000002,-2.804571,0.10456944499999601,MP,B2,3.758787905551317
mp-987,ZnCu,Zn,Cu,1.0,1.0,2.92055392,-2.770230169999999,0.0,MP,B2,2.9952484669355184
mp-1038934,MgAl,Mg,Al,1.0,1.0,3.379817999999999,-2.608004949999999,0.09022261875000001,MP,B2,3.351317570295994
mp-2696,MgAg,Mg,Ag,1.0,1.0,3.30393762,-2.467122570000001,0.0,MP,B2,3.4306184524449725
mp-1094849,MgGa,Mg,Ga,1.0,1.0,3.32945935,-2.440367894999999,0.022138305,MP,B2,3.345758094999353
mp-1538115,MgIn,Mg,In,1.0,1.0,3.5744101600000002,-2.236859349999999,0.033975274999999,MP,B2,3.5770946053935937
mp-11498,MgTl,Mg,Tl,1.0,1.0,3.63780262,-2.017959740000002,0.0,MP,B2,3.6615602099646103
mp-1039147,CaZn,Ca,Zn,1.0,1.0,3.64868372,-1.8540064725,0.02615939,MP,B2,3.5765030772675543
mp-1073,CaCd,Ca,Cd,1.0,1.0,3.80926031,-1.818346545,0.0,MP,B2,3.7828489384282595
mp-902,BaZn,Ba,Zn,1.0,1.0,4.07851334,-1.7567380549999991,0.0035235766666670003,MP,B2,4.169748926666666
mp-527,BaCd,Ba,Cd,1.0,1.0,4.2519734,-1.7487043899999999,0.0,MP,B2,4.169748926666666
mp-2197,BaHg,Ba,Hg,1.0,1.0,4.17876004,-1.6443587449999981,0.0,MP,B2,4.169748926666666
mp-30496,SrCd,Sr,Cd,1.0,1.0,4.03562997,-1.630530945,0.0,MP,B2,3.997149468230284
mp-542,SrHg,Sr,Hg,1.0,1.0,3.96299693,-1.526844400000001,0.0,MP,B2,3.989201149382329
mp-1094779,MgZn,Mg,Zn,1.0,1.0,3.262917,-1.508155975,0.043204822299999,MP,B2,3.334502718030839
mp-1038814,MgCd,Mg,Cd,1.0,1.0,3.4730962,-1.359103358333332,0.030768572500001003,MP,B2,3.5408485791915445
mp-1408,MgHg,Mg,Hg,1.0,1.0,3.44706066,-1.167299539999998,0.0,MP,B2,3.5329002603435886
