directory,type,element_A,element_B,lattice_constant_A,energy_per_atom,magnetization
Zn1Pb1,B2,Zn,Pb,3.658272556906299,-2.16549285,-1.2e-05
Zn1Pd1,B2,Zn,Pd,3.073664698425901,-3.7169569,0.0
Zn1Pt1,B2,Zn,Pt,3.080968100768979,-4.1075554,-3.5e-06
Zn1Re1,B2,Zn,Re,3.1286,-6.1042055,-0.2844812
Zn1Rh1,B2,Zn,Rh,3.022153347910881,-4.5469927,-0.0
Zn1Ru1,B2,Zn,Ru,3.0199819164189257,-5.0244305,-7.2e-06
Zn1Sb1,B2,Zn,Sb,3.5349723948201293,-2.42898665,1e-07
Zn1Sc1,B2,Zn,Sc,3.3509982507727654,-4.07949855,1e-07
Zn1Se1,B2,Zn,Se,3.355287482113428,-2.188278,-6.9e-06
Zn1Si1,B2,Zn,Si,3.1759600389425873,-2.8664386,-1e-07
Zn1Sn1,B2,Zn,Sn,3.5335688407572827,-2.37084135,-1.1e-06
Zn1Sr1,B2,Zn,Sr,3.917147167034189,-1.5450625,2.5e-06
Zn1Ta1,B2,Zn,Ta,3.173348616903965,-6.278183,-8.2e-06
Zn1Tb1,B2,Zn,Tb,3.581930875816869,-3.18165215,-9e-07
Zn1Tc1,B2,Zn,Tc,3.0374600809237435,-5.419844,-1.4e-06
Zn1Ti1,B2,Zn,Ti,3.1394759764491775,-4.6311873,-2e-07
Zn1V1,B2,Zn,V,3.0199214176584155,-4.8326043,0.0
Zn1W1,B2,Zn,W,3.0910568910318608,-6.4130025,-1e-07
Zn1Y1,B2,Zn,Y,3.574964557890282,-4.1536397,8.7e-06
Zn1Zn1,B2,Zn,Zn,3.157173636874806,-1.0357082,0.0
Zn1Zr1,B2,Zn,Zr,3.3405521608800006,-5.1250355,-5e-07
Zr1Ag1,B2,Zr,Ag,3.4427762971642726,-5.6342215,-7e-07
Zr1Al1,B2,Zr,Al,3.3793801698842216,-6.4480135,9.97e-05
Zr1As1,B2,Zr,As,3.3579067353825405,-7.456072,2e-07
Zr1Au1,B2,Zr,Au,3.429298547941841,-6.348686,-0.0011629
Zr1B1,B2,Zr,B,3.0232614217548965,-7.504207,-2.6e-06
Zr1Be1,B2,Zr,Be,3.1613481509843355,-6.247372,2e-07
Zr1Ca1,B2,Zr,Ca,3.8548690240145684,-4.61752275,3.2e-06
Zr1Cd1,B2,Zr,Cd,3.5193372535025054,-4.7407739,-1.4e-06
Zr1Ce1,B2,Zr,Ce,3.717851106228066,-6.9751515,-0.731864
Zr1Co1,B2,Zr,Co,3.1752968211880153,-8.0729015,0.2070655
Zr1Cr1,B2,Zr,Cr,3.234261878750737,-8.732082,-4.71e-05
Zr1Cu1,B2,Zr,Cu,3.2675367041047663,-6.27816,-1.8e-06
Zr1Dy1,B2,Zr,Dy,3.757093953033723,-6.2512285,1.5e-06
Zr1Er1,B2,Zr,Er,3.742571146223821,-6.24218,9.4e-06
Zr1Fe1,B2,Zr,Fe,3.165874366349712,-8.5994275,-0.0007859
Zr1Ga1,B2,Zr,Ga,3.3655011097901846,-6.149826,4e-07
Zr1Gd1,B2,Zr,Gd,3.781270535831313,-11.0425875,8.2888472
Zr1Ge1,B2,Zr,Ge,3.3846428289556854,-6.9234655,1.04e-05
Zr1Hf1,B2,Zr,Hf,3.5529733649771487,-9.125487,-6e-07
Zr1In1,B2,Zr,In,3.5597915529505104,-5.7125455,2.4e-06
Zr1Ir1,B2,Zr,Ir,3.3048408688736717,-9.4846795,-7e-07
Zr1La1,B2,Zr,La,3.8427863392615755,-6.4105685,3.3e-05
Zr1Mg1,B2,Zr,Mg,3.523101242518627,-4.92973455,-1e-07
Zr1Mn1,B2,Zr,Mn,3.184802754788334,-8.7841485,-8.06e-05
Zr1Mo1,B2,Zr,Mo,3.335454364872758,-9.6763545,-0.0002107
Zr1Na1,B2,Zr,Na,3.989604986963087,-3.7882621,-1643.5929042
Zr1Nb1,B2,Zr,Nb,3.4350246255356063,-9.212211,0.0
Zr1Ni1,B2,Zr,Ni,3.2039204460187882,-7.3708625,-0.0
Zr1Os1,B2,Zr,Os,3.2834779870504542,-10.4476945,0.0
Zr1Pb1,B2,Zr,Pb,3.641729494268247,-6.0248735,-4.4e-06
Zr1Pd1,B2,Zr,Pd,3.3520120511390403,-7.508209,2e-07
Zr1Pt1,B2,Zr,Pt,3.3535016160831836,-8.233552,0.0
Zr1Re1,B2,Zr,Re,3.3019912887796754,-10.6825925,2e-07
Zr1Rh1,B2,Zr,Rh,3.29435,-8.6476235,4.36e-05
Zr1Ru1,B2,Zr,Ru,3.26521370416661,-9.554335,2e-07
Zr1Sb1,B2,Zr,Sb,3.5639038678529187,-6.87389,4e-07
Zr1Sc1,B2,Zr,Sc,3.600252486400209,-7.2616615,-0.0
Zr1Se1,B2,Zr,Se,3.3622640604931413,-7.1434875,-2e-06
Zr1Si1,B2,Zr,Si,3.323606661507141,-7.3182765,4.6e-06
Zr1Sn1,B2,Zr,Sn,3.5764953247176243,-6.423034,-1e-07
Zr1Sr1,B2,Zr,Sr,4.027591062829223,-4.1889185,0.5331687
Zr1Ta1,B2,Zr,Ta,3.4333573805282547,-10.0017845,-4e-07
Zr1Tb1,B2,Zr,Tb,3.7638909328478682,-6.2603405,5e-07
Zr1Tc1,B2,Zr,Tc,3.2923434957859024,-9.794595,3.5e-06
Zr1Ti1,B2,Zr,Ti,3.4113907043666325,-8.0539135,0.0005072
Zr1V1,B2,Zr,V,3.3328315433753244,-8.5621285,2.0844541
Zr1W1,B2,Zr,W,3.3534512838217045,-10.521703,-0.0
Zr1Y1,B2,Zr,Y,3.774258987507853,-7.201631,-6e-07
Zr1Zn1,B2,Zr,Zn,3.340552170556614,-5.1250355,-5e-07
Zr1Zr1,B2,Zr,Zr,3.5687167951213277,-8.4682125,-1e-06
pure_Co,pure,Co,Co,2.8059029328974243,-6.9355085,3.4989505
pure_Cr,pure,Cr,Cr,2.846252677678994,-9.509926,-1.2e-06
pure_Fe,pure,Fe,Fe,2.833647538911447,-8.2577355,4.431345
pure_Mn,pure,Mn,Mn,2.782064436638164,-8.832485,-0.0002209
pure_Ni,pure,Ni,Ni,2.789180589877911,-5.3920645,1.0958592
