material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-30065,ErTl3,L1$_2$,Er,Tl,1,3,4.704671,-0.18061170875,0.004830775000000009,OQMD,4.735418423772279
oqmd-22409,AlCu3,L1$_2$,Al,Cu,1,3,3.671942,-0.177886805,0.011023996250000001,OQMD,3.7628979062644685
oqmd-17620,LuPb3,L1$_2$,Lu,Pb,1,3,4.830213,-0.17595500875,0.024753781249999995,OQMD,4.8573381779202665
oqmd-10543,Sm3Al,L1$_2$,Al,Sm,1,3,4.84813,-0.175866360624999,0.026554935000001223,OQMD,4.77859465536938
oqmd-10618,YbAl3,L1$_2$,Al,Yb,3,1,4.290106,-0.1729807925,0.09094823249999992,OQMD,4.214430557397613
oqmd-17918,PuPb3,L1$_2$,Pb,Pu,3,1,4.885603,-0.1681913425,0.0,OQMD,4.8573381779202665
oqmd-10655,MgAg3,L1$_2$,Ag,Mg,3,1,4.12463,-0.165356150416668,0.008916323749998983,OQMD,4.128836506232655
oqmd-17759,NbZn3,L1$_2$,Nb,Zn,1,3,3.929184,-0.163429825,0.0,OQMD,3.9711397601990184
oqmd-18162,ThTl3,L1$_2$,Th,Tl,1,3,4.816051,-0.16096145125,0.0012070574999999972,OQMD,4.786787903535457
oqmd-18170,TmTl3,L1$_2$,Tl,Tm,3,1,4.698343,-0.15962322875,0.004358943750000233,OQMD,4.735418423772279
oqmd-18920,Ce3Al,L1$_2$,Al,Ce,1,3,4.988533,-0.156469135625001,0.032616688749998984,OQMD,4.914244652567616
oqmd-17504,NdIr3,L1$_2$,Ir,Nd,3,1,4.114314,-0.15631443125,0.3689769112500001,OQMD,4.198317506753525
oqmd-17728,NaPb3,L1$_2$,Na,Pb,1,3,4.927078,-0.147622507712912,0.0,OQMD,4.927078000060788
oqmd-21315,Al3V,L1$_2$,Al,V,3,1,3.897823,-0.1433416,0.1389778425,OQMD,3.954334454358051
oqmd-29766,Cu3Pt,L1$_2$,Cu,Pt,3,1,3.711935,-0.140900407499999,9.532500000100641e-05,OQMD,3.667056610580023
oqmd-30161,GaFe3,L1$_2$,Fe,Ga,3,1,3.655547,-0.137155466250001,0.0,OQMD,3.564577346861102
oqmd-17926,TbPb3,L1$_2$,Pb,Tb,3,1,4.857247,-0.126429711166668,0.002615772499998975,OQMD,4.8573381779202665
oqmd-10680,TmAg3,L1$_2$,Ag,Tm,3,1,4.323403,-0.125486840625,0.15238744,OQMD,4.258516697457273
oqmd-17752,NbRu3,L1$_2$,Nb,Ru,1,3,3.892004,-0.124591035,0.025634948251130205,OQMD,3.851515501490138
oqmd-18815,CrRh3,L1$_2$,Cr,Rh,1,3,3.781869,-0.123945942500001,0.0,OQMD,3.7800230387386993
oqmd-17628,LuTl3,L1$_2$,Lu,Tl,1,3,4.688682,-0.1237477075,0.0031962524999999964,OQMD,4.735418423772279
oqmd-10602,UAl3,L1$_2$,Al,U,3,1,4.269332,-0.12081020625,0.026805794374999498,OQMD,4.216642420023703
oqmd-17672,MnNi3,L1$_2$,Mn,Ni,1,3,3.554907,-0.111224635948275,0.0,OQMD,3.4512768322385674
